,username,date,tweet,language,hashtags
179,borisjohnson,2021-03-29,Today marks the next stage of our roadmap to cautiously ease restrictions in England.  As vaccines are being rolled out it’s vital that we don’t overdo it and risk all the progress we’ve made.   Please follow the new rules carefully.  https://t.co/9r7aV9hYb7,en,[]
178,borisjohnson,2021-03-29,WATCH LIVE: an update on COVID-19 (29 March 2021)  https://t.co/1sKp0mNg85,en,[]
177,borisjohnson,2021-03-30,The vaccine is our best route out of this pandemic and we must all do our part by taking the vaccine when it is offered to us.  Thank you Sir @LennyHenry for speaking up on this important issue.,en,[]
176,borisjohnson,2021-03-30,No government can address the threat of pandemics alone – we must come together.   My joint article with other world leaders:  https://t.co/RjZsuPVORj,en,[]
175,borisjohnson,2021-03-30,"Our Plan for Growth sets our path to invest in infrastructure, skills and innovation so we can level up opportunity and prosperity across the country.  The government's open letter to businesses sets out how we can #BuildBackBetter",en,['buildbackbetter']
174,borisjohnson,2021-04-01,Great to meet @BandQ staff in Middlesbrough to thank them for their great work during the pandemic.  Today we increased the #NationalLivingWage to £8.91 an hour which will provide a welcome boost to families around the UK as we #BuildBackBetter and fairer from the pandemic.  https://t.co/TVGAwulUg5,en,"['nationallivingwage', 'buildbackbetter']"
173,borisjohnson,2021-04-02,"I answered some of your questions about our cautious, irreversible roadmap to freedom.  Keep sending your questions in to  https://t.co/FBynuacYFP  https://t.co/d5Dlb4PhVz",en,[]
172,borisjohnson,2021-04-02,"This Easter weekend, please remember that outdoors is generally much safer than indoors.   If you’re in England and seeing friends and family outside, keep to groups of up to six people or two households.   Let’s keep each other safe as we continue with the vaccination rollout.",en,[]
171,borisjohnson,2021-04-03,We've reached another milestone in our vaccination programme with over 5 million people now having had their second jab.   I urge everyone to take up their second dose as soon as they are offered it.,en,[]
170,borisjohnson,2021-04-04,"The arrival of Easter brings with it new hope.  And, this year more than ever, it brings the promise of brighter days ahead for us all.  So stay safe, keep following the rules, and have a very happy Easter.  https://t.co/BQs4oCn57N",en,[]
165,borisjohnson,2021-04-05,I spoke to President Zelenskyy @ZelenskyyUa this evening regarding our concerns about destabilising Russian military activity on Ukraine’s border.  I reiterated the UK’s unwavering support for Ukraine’s sovereignty and territorial integrity.,en,[]
166,borisjohnson,2021-04-05,"We set out our roadmap and we’re sticking to it.  It is by being cautious, by monitoring the data at every stage, and by following the rules – remembering hands, face, space and fresh air – that we hope together to make this roadmap to freedom irreversible.  https://t.co/EQM74Muu3p",en,[]
168,borisjohnson,2021-04-05,"Always full of wise advice and good humour, she was much loved on all sides of the House of Commons and will be sorely missed. My sincere condolences to her family and friends. (2/2)",en,[]
169,borisjohnson,2021-04-05,"I’m very sad to hear the news of the death of Dame Cheryl Gillan.   She was a great servant to the people of Chesham and Amersham, to the Conservative Party and to the country as Secretary of State for Wales. (1/2)",en,[]
167,borisjohnson,2021-04-05,WATCH LIVE: An update on COVID-19 (5 April 2021)  https://t.co/7MwrBSklfm,en,[]
164,borisjohnson,2021-04-06,"Very promising news that the @ValnevaSE vaccine shows a strong immune response and will progress to Phase 3 trials.  If it is successful and meets our robust safety standards this vaccine will be manufactured in Scotland, providing a crucial weapon in our battle against COVID.",en,[]
163,borisjohnson,2021-04-06,".@AstraZeneca has been at the heart of our fight against coronavirus, and they are also playing a big part in our efforts to #BuildBackBetter from the pandemic and make the UK a science superpower.  https://t.co/3TtBKzv80x",en,['buildbackbetter']
162,borisjohnson,2021-04-07,"The Moderna vaccine rollout begins today, starting with Carmarthen in Wales. We have ordered 17 million doses that will be going into arms across the UK in the coming weeks.  Please get your jab as soon as you are contacted.   https://t.co/i9fAMASKD3",en,[]
161,borisjohnson,2021-04-07,"Thank you @MHRAgovuk and JCVI for your important work looking at the AstraZeneca vaccine, which has updated on the potential for extremely rare side effects. 1/3",en,[]
160,borisjohnson,2021-04-07,"As the regulators have said, this vaccine is safe, effective and has already saved thousands of lives – and the vast majority of people should continue to take it when offered. 2/3",en,[]
159,borisjohnson,2021-04-07,"We will follow today’s updated advice, which should allow people of all ages to continue to have full confidence in vaccines, helping us save lives and cautiously return towards normality. 3/3",en,[]
158,borisjohnson,2021-04-07,"We set out our roadmap and we’re sticking to it.   Thanks to your efforts and the vaccine rollout, from Monday we will move to Step Two of our roadmap – reopening shops, gyms, hairdressers and outdoor hospitality of all kinds.  https://t.co/LJojqMpAuY",en,[]
157,borisjohnson,2021-04-07,"I am deeply concerned by the scenes of violence in Northern Ireland, especially attacks on PSNI who are protecting the public and businesses, attacks on a bus driver and the assault of a journalist. The way to resolve differences is through dialogue, not violence or criminality.",en,[]
156,borisjohnson,2021-04-08,"Sad to hear about the loss of Peter Ainsworth - a delightful colleague &amp; passionate about his causes, especially the environment. We shared a corridor &amp; often found ourselves charging late for the division. He has been taken far too young. My thoughts with Claire &amp; their family.",en,[]
155,borisjohnson,2021-04-08,It was fantastic to meet with businesses in Cornwall to hear how they are preparing to reopen and welcome customers back on Monday.  The next stage in our roadmap is a significant step towards reclaiming the freedoms COVID has taken from us.  https://t.co/s7Ry99TIsX,en,[]
154,borisjohnson,2021-04-08,"6 million people have now had their second jab.  Yesterday over 400,000 second doses were given.  A huge thank you to everyone helping to make this happen – it is an incredible achievement that has already saved thousands of lives.",en,[]
153,borisjohnson,2021-04-08,Last night in Truro I saw the outstanding work of doctors and nurses at the Royal Cornwall Hospital. Thank you to the entire team and the whole of our NHS 👇  https://t.co/bKGVSWeaaJ,en,[]
150,borisjohnson,2021-04-09,"My statement on the death of HRH The Prince Philip, Duke of Edinburgh.  https://t.co/cjlSsERXPV",en,[]
151,borisjohnson,2021-04-09,"On the death of HRH The Prince Philip, Duke of Edinburgh.  https://t.co/rZlbY1matF",en,[]
152,borisjohnson,2021-04-09,"The science is clear: vaccines save lives.    New @PHE_UK analysis shows COVID-19 vaccinations have prevented over 10,000 deaths.   It’s important that you book your jab when the NHS contacts you.  ➡️  https://t.co/YxlPKeUKn5  https://t.co/R7SQ3xIp1R",en,[]
149,borisjohnson,2021-04-11,"Today is ten years since the death of my friend Sir Simon Milton, an outstanding servant of London and of his country. We miss you, Simon.",en,[]
148,borisjohnson,2021-04-11,"Yesterday was a record-breaking day with 475,230 people receiving second doses. More than 7 million have now been fully vaccinated.   Thanks to everyone involved in this extraordinary effort which has already saved thousands of lives.",en,[]
147,borisjohnson,2021-04-12,"Sad to hear about Baroness Shirley Williams, a kind and thoughtful member of the once radical centre left. Even when we disagreed - as we often did - she had the gift of sounding so completely reasonable at all times. (1/2)",en,[]
146,borisjohnson,2021-04-12,I spent many happy hours sparring with her on Question Time. She will be much missed. (2/2),en,[]
145,borisjohnson,2021-04-12,"Earlier I paid tribute to HRH The Prince Philip, Duke of Edinburgh in the @HouseOfCommons.   The Duke's unstinting service gives us all a model of selflessness and of putting others before ourselves.  https://t.co/Tq9lH2up3I",en,[]
144,borisjohnson,2021-04-12,"Ramadan Mubarak to all those observing Islam’s holiest month this year.    I’m afraid that again this year it is necessary to follow the rules to stay safe but I hope this month of fast, prayer and charity brings much peace and reflection to all Muslims.",en,[]
143,borisjohnson,2021-04-13,"We have hit a hugely significant milestone by offering jabs to everyone in the nine highest risk groups, giving them the protection vaccines provide against COVID-19.   I want to thank everyone involved in the vaccine rollout, which has already saved many thousands of lives.  https://t.co/VQWo9axoLG",en,[]
142,borisjohnson,2021-04-13,Congratulations to @JoeMurphyLondon on a well-earned retirement after a spectacular innings in the lobby.   You were always as fair and as kind as you could be under the circumstances.  I wish you all the best for the future.,en,[]
141,borisjohnson,2021-04-13,"Happy Vaisakhi to Sikhs in Britain and around the world.   #Vaisakhi signals hope and renewal, and as we look ahead – cautiously but optimistically – to what the coming months may bring, I want to say a huge thank you to Sikhs for your forbearance and fortitude.  https://t.co/RAByjFfIZb",en,['vaisakhi']
140,borisjohnson,2021-04-15,"HRH The Duke of Edinburgh incarnated the finest traditions of the @RoyalNavy.   Today I saw cadets become officers at Britannia Royal Naval College, Dartmouth, the college The Duke passed out of prior to his distinguished naval career.   Our thoughts remain with HM The Queen.  https://t.co/ANHtrpD2Y4",en,[]
139,borisjohnson,2021-04-17,"In Memoriam HRH The Prince Philip, Duke of Edinburgh, 1921-2021.  https://t.co/QoKgxOYnt5",en,[]
138,borisjohnson,2021-04-18,"Plans for a European Super League would be very damaging for football and we support football authorities in taking action.   They would strike at the heart of the domestic game, and will concern fans across the country. (1/2)",en,[]
137,borisjohnson,2021-04-18,The clubs involved must answer to their fans and the wider footballing community before taking any further steps. (2/2),en,[]
136,borisjohnson,2021-04-19,"Great to be back at the pub again, and to see so many reunited with friends and family.    We’ve worked so hard to get to this point. Let’s keep going. Remember hands, face, space &amp; fresh air.  https://t.co/g3ApAkpNNM",en,[]
135,borisjohnson,2021-04-19,"It’s fantastic that we’ve been able to enjoy some more freedoms with family and friends since 12 April.  As we continue with our cautious roadmap, please follow the rules and remember hands, face, space and fresh air.  https://t.co/qdqBlX7K5l",en,[]
130,borisjohnson,2021-04-20,The decision by Chelsea and Manchester City is – if confirmed – absolutely the right one and I commend them for it.  I hope the other clubs involved in the European Super League will follow their lead.,en,[]
131,borisjohnson,2021-04-20,"The vaccination programme has shown what the UK can achieve when we bring together our brightest minds.   Our new Antivirals Taskforce will seek to provide another vital defence against any future increase in infections, saving more lives.",en,[]
134,borisjohnson,2021-04-20,"Earlier @OliverDowden and I met with representatives from the @FA, @PremierLeague and football fan groups to discuss action against the proposed European Super League.    No action is off the table and we are exploring every possibility to ensure these proposals are stopped.  https://t.co/QZMGRnXDcF",en,[]
133,borisjohnson,2021-04-20,"We’re setting the most ambitious target to cut emissions in the world.   We want to see world leaders follow our lead in the run up to @COP26, as we will only build back greener and protect our planet if we come together to take action.  https://t.co/EvQhLDGbEx",en,[]
132,borisjohnson,2021-04-20,WATCH LIVE: An update on coronavirus (20 April 2021)  https://t.co/sj7DxbLrGT,en,[]
128,borisjohnson,2021-04-21,"I welcome last night’s announcement. This is the right result for football fans, clubs, and communities across the country. We must continue to protect our cherished national game.",en,[]
127,borisjohnson,2021-04-21,I would like to send my warm wishes to Her Majesty The Queen on her 95th birthday.  I have always had the highest admiration for Her Majesty and her service to this country and the Commonwealth.  I am proud to serve as her Prime Minister.,en,[]
126,borisjohnson,2021-04-21,We've reached a significant milestone with 1 in 5 adults now having had two COVID-19 vaccine doses. This is a huge UK-wide effort that has already saved thousands of lives.   Thank you to everyone involved.  https://t.co/pGoSpyMC1O,en,[]
129,borisjohnson,2021-04-21,I was appalled by the death of George Floyd and welcome this verdict.  My thoughts tonight are with George Floyd’s family and friends.,en,[]
125,borisjohnson,2021-04-22,"In supporting #StephenLawrenceDay we are reminded of Stephen's many talents, and our duty to stop racism and give young people the best possible future.   My thoughts are with Stephen’s parents Doreen and Neville, and the many families that have lost loved ones in their prime.",en,['stephenlawrenceday']
124,borisjohnson,2021-04-22,The commitment from @POTUS today to cut US emissions by 50-52% by 2030 is a game-changer. It will have a transformative impact in the global fight against climate change.   I commend the President's leadership and look forward to working together for our planet ahead of @COP26.,en,[]
123,borisjohnson,2021-04-22,WATCH LIVE: My statement at the #LeadersClimateSummit convened by @POTUS  https://t.co/wlpoFbvwcv,en,['leadersclimatesummit']
122,borisjohnson,2021-04-22,Let’s make this decade the moment of decisive change in the fight against climate change.   My statement at the #LeadersClimateSummit convened by @POTUS:  https://t.co/HJhYmwRWMc  #BuildBackGreener | @COP26 | #EarthDay  https://t.co/Ke1CXMUFmd,en,"['leadersclimatesummit', 'buildbackgreener', 'earthday']"
121,borisjohnson,2021-04-22,We can build back better from this pandemic by building back greener.   #LeadersClimateSummit  https://t.co/Uu9Xc8gr6d,en,['leadersclimatesummit']
120,borisjohnson,2021-04-22,"Our shared duty is to honour and remember all those, wherever they lived and whatever their background, who laid down their lives for our freedoms at the moment of greatest peril.  My statement on the Commonwealth War Graves Commission report.  https://t.co/ft6LxGzGPh",en,[]
119,borisjohnson,2021-04-22,"The world’s tropical forests are the lungs of our planet and yet we’re losing these great, teeming ecosystems at an unconscionable rate.    I’m pleased the UK is joining this hugely exciting coalition to protect our tropical forests and tackle climate change.",en,[]
115,borisjohnson,2021-04-23,The UK is hosting a Global Education Summit this summer and leading efforts in our @G7 Presidency to get 40 million more girls into school.   I spoke to @Malala this morning about how girls education is one of the smartest investments countries can make as we build back better.,en,[]
118,borisjohnson,2021-04-23,Happy St. George's Day! 🏴󠁧󠁢󠁥󠁮󠁧󠁿  https://t.co/ivCHymH0UP,en,[]
117,borisjohnson,2021-04-23,"I welcome the Court of Appeal's decision to overturn the convictions of 39 former sub-postmasters in the Horizon dispute, an appalling injustice which has had a devastating impact on these families for years.  Lessons should and will be learnt to ensure this never happens again.",en,[]
116,borisjohnson,2021-04-23,This is a landmark achievement by the team at @UniofOxford who developed the COVID-19 vaccine.   Malaria kills hundreds of thousands of children a year. An effective vaccine holds out the possibility of ending this global tragedy.    https://t.co/9ZiKfzO27s,en,[]
114,borisjohnson,2021-04-25,"Today we pay our respects to the ANZACs who fought at Gallipoli, and remember all those who have fought with courage so that we may live in peace today. Their bravery, fortitude &amp; spirit of mateship live on.    They will not be forgotten. #AnzacDay2021",en,['anzacday2021']
113,borisjohnson,2021-04-25,"This is the story of the UK vaccine rollout which has already saved thousands of lives.  A huge thank you to everyone involved from the scientists, to our NHS, the Armed Forces and the many volunteers.   I urge everyone to take up the jab when you’re offered it.",en,[]
112,borisjohnson,2021-04-25,We stand side by side with India in the shared fight against COVID-19. Vital medical equipment is on its way from the UK to India to help stop the tragic loss of life from the virus and we’ll continue to work closely with the Indian government during this difficult time.,en,[]
111,borisjohnson,2021-04-26,"Iran's decision to sentence Nazanin Zaghari-Ratcliffe to another year in prison is cruel, inhumane and wholly unjustified. She must be allowed to return to her family in the UK and we will continue to do all we can to get her home.",en,[]
110,borisjohnson,2021-04-26,"Fantastic to be in Wales today, campaigning with our @WelshConserv candidates.   The team have a plan to drive forward Wales' economic recovery, creating 65,000 new, well-paid jobs and investing in infrastructure like the A55.  Vote Conservative on May 6th.  https://t.co/OKfslGXy5d",en,[]
109,borisjohnson,2021-04-27,"Fantastic news that 16,500 young people have now started jobs through our Kickstart scheme.   These fully-subsidised placements for 16 to 24-year-olds offer a vital first foot on the jobs ladder.   Find out more about the scheme and how to get involved:  https://t.co/XYOPwZ1V61  https://t.co/EwaQixqzIY",en,[]
108,borisjohnson,2021-04-27,"A quarter of UK adults have received 2 doses of a COVID vaccine, giving them maximum protection against the virus.   This is a huge achievement made possible by the tireless work of so many across our country.   Please keep coming forward to get vaccinated when you are called.  https://t.co/yDPkehJJNV",en,[]
107,borisjohnson,2021-04-27,Today I spoke with President Kenyatta @StateHouseKenya ahead of the joint UK-Kenya Global Education Summit.  We agreed to work closely together to ensure 175 million more children get into school around the world. There’s a huge amount the 🇬🇧 and 🇰🇪 can achieve together.,en,[]
102,borisjohnson,2021-04-28,Our brilliant Vaccines Taskforce has secured an extra 60 million doses of the Pfizer/BioNTech vaccine. This is fantastic news and an important addition in keeping us protected into the autumn and winter.,en,[]
106,borisjohnson,2021-04-28,"Dame Cheryl Gillan was a great servant to the people of Chesham &amp; Amersham. She made a huge contribution to our party and country, and we will sorely miss her.  My thoughts are with her family and friends.",en,[]
105,borisjohnson,2021-04-28,Vaccines have saved thousands of lives so far and now this data shows they could also protect others by cutting transmission of the virus – which will be crucial in helping us beat the pandemic.  I urge everyone to book their jab when called.   https://t.co/DOCoeFYjyC,en,[]
104,borisjohnson,2021-04-28,"Great news that the European Parliament has voted overwhelmingly in favour of our zero tariffs, zero quotas Trade and Cooperation Agreement.   Now is the time to look forward to a new relationship with the EU and a more Global Britain.",en,[]
103,borisjohnson,2021-04-28,I want to thank Arlene Foster @DUPleader for her dedication to the people of Northern Ireland over many years. She will continue to play a vital role as First Minister until June and I hope that she stays in public service for years to come.,en,[]
99,borisjohnson,2021-04-29,Last night I was delighted to join an Iftar with some of the many Muslim key workers and volunteers who have been helping us in the fight against COVID-19.  https://t.co/WGzSxdxKv2,en,[]
101,borisjohnson,2021-04-29,"I'm proud to say we've recruited 8,771 new police officers in England and Wales, well ahead of our target of 6,000 more officers in the first year of our recruitment drive, and 20,000 over three years.  https://t.co/FMWas20DKZ",en,[]
100,borisjohnson,2021-04-29,"It’s fantastic to see young people back at school and seeing their friends again.   We’ve put children and young people at the heart of our recovery plans, and we will continue to give them all our support.  https://t.co/bJBTpOk8nr",en,[]
98,borisjohnson,2021-04-30,Devastating scenes at the Lag B'Omer festival in Israel. My thoughts are with the Israeli people and those who have lost loved ones in this tragedy.,en,[]
97,borisjohnson,2021-04-30,"On what would have been @CaptainTomMoore’s 101st birthday, it’s brilliant to see the nation taking part in #CaptainTom100.   His astonishing life brought hope and joy to millions across the country, and raised an incredible £38.9 million for the NHS.  https://t.co/cU9FmvRIs2",en,['captaintom100']
96,borisjohnson,2021-04-30,"If you want to give London a fresh start, if you want safer streets and a mayor who backs the police then vote for @ShaunBaileyUK on Thursday 6th May.  https://t.co/4WF7qBlHm7",en,[]
95,borisjohnson,2021-05-01,I’m very grateful to the postmasters who shared their harrowing stories with me yesterday about the terrible impact the Post Office Horizon IT dispute has had on their lives.   We will stand with them to find the answers to what went wrong and ensure this never happens again.  https://t.co/bSQlT6qVxC,en,[]
94,borisjohnson,2021-05-01,"I know how challenging this time has been for those in care homes.    With data continuing to head in the right direction &amp; as restrictions ease, I am pleased that from 4 May residents can now leave their homes to reunite with their loved ones outdoors.    https://t.co/48OMCCCWTQ  https://t.co/zGmw5uMFcO",en,[]
93,borisjohnson,2021-05-02,15 million people across our United Kingdom have received two doses of a COVID vaccine.  Thank you to everyone who has made this possible.  Please keep coming forward to get your jabs to give yourself maximum protection from the virus.  https://t.co/oZ1mm8DsVD,en,[]
92,borisjohnson,2021-05-02,I am deeply moved by the surge of support the British people have provided to the people of India and am pleased the UK Government has been able to play our part in providing life-saving assistance.  The UK will always be there for India in its time of need.,en,[]
87,borisjohnson,2021-05-03,"I’ve been campaigning today with Tees Valley Mayor @BenHouchen. His plan is delivering massive investment and new jobs to the area, including 18,000 good local jobs at the new Freeport.  Vote for Ben Houchen on Thursday so he can keep delivering!  https://t.co/NoZqybOCTU",en,[]
88,borisjohnson,2021-05-03,"Thanks to the extraordinary effort of everyone involved, 50 million doses of the COVID-19 vaccine have now been given to people across the United Kingdom.   Please do come forward and get your jab when asked to do so.  https://t.co/T2X38I2zxB",en,[]
90,borisjohnson,2021-05-03,"Thanks to the help and generosity of @boconline, last night a delivery of much-needed oxygen cylinders was sent from the UK to India.  We stand by our friends in India during these difficult times.  https://t.co/o4b1sikVL6",en,[]
91,borisjohnson,2021-05-03,My message on Northern Ireland’s centenary year.  https://t.co/x5giX4bMwT,en,[]
89,borisjohnson,2021-05-03,"Labour have taken Hartlepool for granted for 57 years. On Thursday, vote Conservative &amp; deliver the positive change Hartlepool needs.  @Jill4Hartlepool has a fantastic plan for Hartlepool. She’ll work with me to deliver more local jobs, extra investment &amp; more police on the beat.  https://t.co/7Bf3mcK4DA",en,[]
86,borisjohnson,2021-05-04,Today @NarendraModi and I spoke about how we can overcome the pandemic and strengthen the ties between our two countries.  We agreed an ambitious plan to bring our economies and people closer together – the beginning of a new era in the UK-India relationship.  🇬🇧🇮🇳  https://t.co/1BD3Na8lw7,en,[]
85,borisjohnson,2021-05-04,"Yesterday I visited the fantastic Barry Island with the Welsh Conservatives.  They have a great plan to create 65,000 new jobs &amp; bring massive investment in transport infrastructure.  So on Thursday, vote for @WelshConserv 🏴󠁧󠁢󠁷󠁬󠁳󠁿  https://t.co/o03ZvrWxP5",en,[]
84,borisjohnson,2021-05-04,Tonight we remember PCSO Julia James.   My thoughts are with her friends and family.,en,[]
78,borisjohnson,2021-05-05,"Andy Street has done an outstanding job as Mayor of the West Midlands. He’s brilliant at securing investment and bringing high-skilled jobs to the area.  So tomorrow, vote for @andy4wm so he can keep up the fantastic work.  https://t.co/fdpBlAQ9iV",en,[]
77,borisjohnson,2021-05-05,"Fantastic to meet Foreign Ministers today for the first in-person meeting of the @G7.   Together through cooperation and our collective will we can defeat this pandemic, tackle climate change and foster economic prosperity for all our nations.  https://t.co/883FTKd3wU",en,[]
79,borisjohnson,2021-05-05,"A vote for the Welsh Conservatives is a vote for change and improvement.  They have a brilliant plan to create 65,000 more jobs and invest heavily in transport.  Vote @WelshConserv tomorrow.  https://t.co/oV5nX6ogNb",en,[]
83,borisjohnson,2021-05-05,"Conservative Mayors across the country such as @andy4wm in the West Midlands are delivering jobs and investment while keeping your taxes low.  On Thursday, vote for the Conservatives.  https://t.co/XgN8yAtUus",en,[]
81,borisjohnson,2021-05-05,"Andy Street is doing a brilliant job bringing investment and revolutionising transport in the West Midlands, including these bostin’ bikes.  Make sure you vote for @andy4wm tomorrow.  https://t.co/cvM5vOeskl",en,[]
82,borisjohnson,2021-05-05,"Jill Mortimer has a fantastic plan for Hartlepool. She’ll work with me to deliver more quality local jobs, extra investment &amp; more police on the beat.   On Thursday, vote Conservative &amp; deliver the positive change Hartlepool needs.  https://t.co/k5Y9g0DFKk",en,[]
80,borisjohnson,2021-05-05,I'm urging everyone in Hartlepool to get out tomorrow and vote for Jill Mortimer.   She's got a plan for change and will work with government and Mayor Ben Houchen to deliver the change Hartlepool needs.  https://t.co/iYdUAd5F8b,en,[]
76,borisjohnson,2021-05-06,It’s a very big day at the polls today. I hope everybody will go out and vote.  Vote for the @Conservatives today.  https://t.co/3ble5mbNNB,en,[]
75,borisjohnson,2021-05-06,I'm urging everyone in Hartlepool to get out and vote for Jill Mortimer today.  She's got a fantastic plan for change to take Hartlepool forward.  So vote Conservative in Hartlepool today.  https://t.co/r6gchDhtvn,en,[]
74,borisjohnson,2021-05-06,Get out and vote folks! #VoteConservative  https://t.co/Amw9eM5JLQ,en,['voteconservative']
73,borisjohnson,2021-05-06,"Andy Street is doing an outstanding job as Mayor of the West Midlands, bringing investment and high-skilled jobs to the area.  Make sure you vote for @andy4wm today so that he can keep up the brilliant work and take the West Midlands forward.  https://t.co/g0aSLfdGzh",en,[]
72,borisjohnson,2021-05-06,Congratulations to everyone selected for the 2021 @LionsOfficial squad.   Make us proud in South Africa.,en,[]
71,borisjohnson,2021-05-06,I'm pleased that the situation in Jersey has been resolved. Thank you to the @RoyalNavy for their swift response. The UK will always stand resolutely by the people of Jersey.   https://t.co/8KR99jVVK0,en,[]
70,borisjohnson,2021-05-07,"Delighted to visit @STWater today, who are leading the way in building back better from the pandemic by delivering world-class training via our Kickstart scheme.  Their brilliant Academy will support young people to gain the skills they need to secure long-term jobs.  https://t.co/uTeQyj9zyi",en,[]
69,borisjohnson,2021-05-07,Brilliant to be at the opening of @STWater’s new training academy in Coventry.    The Kickstart placements and apprenticeships offered here will give young people skills for life.   #BuildBackBetter  https://t.co/DskOrCm9Aa,en,['buildbackbetter']
68,borisjohnson,2021-05-07,Welcome to the team @Jill4Hartlepool   It’s time to get to work to deliver on the people’s priorities.  https://t.co/C9mrmPOzDi,en,[]
67,borisjohnson,2021-05-08,We owe everything we most value to the generation who won the Second World War. Because of their victory 76 years ago millions today live in peace. We remember and salute them.   #VEDay  https://t.co/S0RC9bc3p7,en,['veday']
66,borisjohnson,2021-05-08,"I'd like to wish Sir David Attenborough a very happy 95th birthday.   His championing of the need to protect our planet has inspired millions.    The work continues at @COP26 this year, where we'll urge the world to take action to preserve our environment for future generations.",en,[]
63,borisjohnson,2021-05-09,"One third of adults in the UK have now had their second dose of the COVID vaccine, a testament to the extraordinary efforts of NHS staff and volunteers.  Thank you to everyone who has made this happen. Get your jab when called.",en,[]
65,borisjohnson,2021-05-09,"I am focused on beating COVID, saving lives and livelihoods and rolling out vaccines, but I am also determined we get on with fulfilling the promises we made to the British people.   In next week's #QueensSpeech we will go further to unite and level up 📈   https://t.co/9qPDrxR6be  https://t.co/2T0L4khSuT",en,['queensspeech']
64,borisjohnson,2021-05-09,I thank @SteveAikenUUP for his service to the UK throughout his distinguished career in the Royal Navy and as leader of @UUPonline. I understand he will continue to serve the people of South Antrim in the Northern Ireland Assembly and I wish him all the best for the future.,en,[]
62,borisjohnson,2021-05-10,I’m hugely grateful to Sir David Attenborough for agreeing to be our People’s Advocate ahead of @COP26.   There is no better person to build momentum for action on climate change and protecting the planet.    #BuildBackGreener,en,['buildbackgreener']
61,borisjohnson,2021-05-10,I want to make sure we support our children and young people as we build back better from the pandemic. That's why we're putting more funding into programmes which promote positive wellbeing in schools.,en,[]
60,borisjohnson,2021-05-10,WATCH LIVE: an update on COVID-19 (10 May 2021)  https://t.co/9ChY8pr2PW,en,[]
59,borisjohnson,2021-05-10,Today we have announced the single biggest step on our roadmap and it will allow us to do many of the things we have yearned to do for a long time.    So let's protect these gains by continuing to exercise caution and commonsense.,en,[]
58,borisjohnson,2021-05-11,"We will deliver a national recovery from the pandemic that makes the United Kingdom stronger, healthier and more prosperous than before 🇬🇧 #QueensSpeech  https://t.co/mFcKVVoNdK",en,['queensspeech']
57,borisjohnson,2021-05-11,WATCH LIVE: My statement in the @HouseOfCommons on the #QueensSpeech  https://t.co/qoUcwlnQaP,en,['queensspeech']
56,borisjohnson,2021-05-12,I am urging Israel and the Palestinians to step back from the brink and for both sides to show restraint. The UK is deeply concerned by the growing violence and civilian casualties and we want to see an urgent de-escalation of tensions.,en,[]
55,borisjohnson,2021-05-12,I’d like to thank nurses and healthcare workers who have been the bastion of our NHS.   Their response to the pandemic has been nothing short of extraordinary.   I'm delighted that their work has inspired others to step into the profession.   #InternationalNursesDay  https://t.co/mNpzi6b4xw,en,['internationalnursesday']
54,borisjohnson,2021-05-12,"The fight against climate change presents the world with an unparalleled environmental challenge, but it also opens up a vast new sea of economic opportunity.  As we build back better, businesses and governments must work together to make sure we build back greener.  https://t.co/HcaImILd6n",en,[]
53,borisjohnson,2021-05-12,"#EidMubarak to those celebrating in the UK and around the world.   Muslims make an extraordinary contribution to this country, and while this year’s celebrations are not as we would want, if we all do our bit and get vaccinated we can look forward to a much happier future.  https://t.co/UG4tURq6bM",en,['eidmubarak']
52,borisjohnson,2021-05-13,Fantastic that @BTGroup are rolling out lightning-fast broadband to even more homes.  Our broadband revolution will fire up businesses and homes and will be crucial in levelling up and building back better right across the country.,en,[]
51,borisjohnson,2021-05-13,"I was delighted to pick a winner for the @G7 art &amp; poetry competition.   It was a tough decision as all the entries were very creative, but I selected Amelia and Ben as winners.   I look forward to seeing their fantastic work displayed at the summit in Cornwall.  https://t.co/u33D2Z4jK3",en,[]
50,borisjohnson,2021-05-13,Making sure girls get 12 years of quality education is one of the smartest investments we can make as we recover from COVID-19.  During our @G7 Presidency I’ll be urging the world to take action and prevent a lost pandemic generation.  https://t.co/x63RN9l145,en,[]
45,borisjohnson,2021-05-14,"I want to congratulate @EdwinPootsmla on his election as leader of the @duponline.  People across the UK are best served when we work together, &amp; I look forward to working with him, @BrandonLewis &amp; the wider Executive as we build back stronger for the people of Northern Ireland.",en,[]
46,borisjohnson,2021-05-14,WATCH LIVE: an update on COVID-19 (14 May 2021)  https://t.co/2r6JvgnMAl,en,[]
47,borisjohnson,2021-05-14,Good discussions with @MichealMartinTD today. We are both committed to the Belfast/Good Friday Agreement and to addressing the legacy of the Troubles to deliver a brighter future for everyone in Northern Ireland.  https://t.co/VFiDoVY1Q3,en,[]
48,borisjohnson,2021-05-14,"@wesstreeting Very sorry to hear this, Wes. Sending my best wishes for a full and speedy recovery, and I look forward to seeing you back on the green benches soon.",en,[]
49,borisjohnson,2021-05-14,Radio stations across the UK have come together for the #MentalHealthMinute.   It is vital we carry on talking about our mental health and seek help and guidance if we need it.   #MentalHealthAwarenessWeek  https://t.co/ia3ZIWKUcL,en,"['mentalhealthminute', 'mentalhealthawarenessweek']"
